game_id,game_date,season,team_id,team,opponent_id,opponent,matchup,wl,points,rebounds,assists,fg_pct,fg3_pct,ft_pct
0022400095,2024-10-26,22024,1610612756,Phoenix Suns,0,DAL,PHX vs. DAL,W,114,47,26,0.45,0.359,0.757
0022400096,2024-10-26,22024,1610612747,Los Angeles Lakers,0,SAC,LAL vs. SAC,W,131,45,32,0.522,0.412,0.875
0022400096,2024-10-26,22024,1610612758,Sacramento Kings,0,LAL,SAC @ LAL,L,127,32,32,0.511,0.341,0.88
0022400097,2024-10-27,22024,1610612754,Indiana Pacers,0,PHI,IND vs. PHI,L,114,37,28,0.464,0.406,0.676
0022400097,2024-10-27,22024,1610612755,Philadelphia 76ers,0,IND,PHI @ IND,W,118,54,15,0.429,0.262,0.742
0022400098,2024-10-27,22024,1610612749,Milwaukee Bucks,0,BKN,MIL @ BKN,L,102,43,20,0.446,0.303,0.839
0022400098,2024-10-27,22024,1610612751,Brooklyn Nets,0,MIL,BKN vs. MIL,W,115,47,23,0.429,0.356,0.913
0022400099,2024-10-27,22024,1610612740,New Orleans Pelicans,0,POR,NOP @ POR,L,103,39,24,0.432,0.276,0.792
0022400099,2024-10-27,22024,1610612757,Portland Trail Blazers,0,NOP,POR vs. NOP,W,125,51,25,0.462,0.4,0.781
0022400100,2024-10-27,22024,1610612737,Atlanta Hawks,0,OKC,ATL @ OKC,L,104,49,24,0.396,0.323,0.759
0022400100,2024-10-27,22024,1610612760,Oklahoma City Thunder,0,ATL,OKC vs. ATL,W,128,45,26,0.494,0.4,0.75
0022400101,2024-10-27,22024,1610612744,Golden State Warriors,0,LAC,GSW vs. LAC,L,104,47,19,0.432,0.326,0.636
0022400101,2024-10-27,22024,1610612746,LA Clippers,0,GSW,LAC @ GSW,W,112,48,27,0.467,0.313,0.783
0022400102,2024-10-28,22024,1610612753,Orlando Magic,0,IND,ORL vs. IND,W,119,46,26,0.47,0.317,0.737
0022400102,2024-10-28,22024,1610612754,Indiana Pacers,0,ORL,IND @ ORL,L,115,44,25,0.466,0.448,0.667
0022400103,2024-10-28,22024,1610612737,Atlanta Hawks,0,WAS,ATL vs. WAS,L,119,39,32,0.481,0.375,0.722
0022400103,2024-10-28,22024,1610612764,Washington Wizards,0,ATL,WAS @ ATL,W,121,43,24,0.451,0.477,0.818
0022400104,2024-10-28,22024,1610612738,Boston Celtics,0,MIL,BOS vs. MIL,W,119,38,24,0.494,0.383,0.789
0022400104,2024-10-28,22024,1610612749,Milwaukee Bucks,0,BOS,MIL @ BOS,L,108,43,18,0.451,0.258,0.839
0022400105,2024-10-28,22024,1610612748,Miami Heat,0,DET,MIA vs. DET,W,106,44,24,0.432,0.319,0.75
0022400105,2024-10-28,22024,1610612765,Detroit Pistons,0,MIA,DET @ MIA,L,98,54,14,0.385,0.368,0.824
0022400106,2024-10-28,22024,1610612739,Cleveland Cavaliers,0,NYK,CLE @ NYK,W,110,41,21,0.476,0.333,0.833
0022400106,2024-10-28,22024,1610612752,New York Knicks,0,CLE,NYK vs. CLE,L,104,43,22,0.444,0.321,0.833
0022400107,2024-10-28,22024,1610612743,Denver Nuggets,0,TOR,DEN @ TOR,W,127,52,29,0.49,0.45,0.8
0022400107,2024-10-28,22024,1610612761,Toronto Raptors,0,DEN,TOR vs. DEN,L,125,54,30,0.45,0.286,0.81
0022400108,2024-10-28,22024,1610612741,Chicago Bulls,0,MEM,CHI @ MEM,W,126,50,36,0.45,0.472,0.647
0022400108,2024-10-28,22024,1610612763,Memphis Grizzlies,0,CHI,MEM vs. CHI,L,123,60,37,0.459,0.326,0.538
0022400109,2024-10-28,22024,1610612745,Houston Rockets,0,SAS,HOU @ SAS,W,106,43,20,0.412,0.405,0.875
0022400109,2024-10-28,22024,1610612759,San Antonio Spurs,0,HOU,SAS vs. HOU,L,101,49,22,0.425,0.303,0.81
0022400110,2024-10-28,22024,1610612742,Dallas Mavericks,0,UTA,DAL vs. UTA,W,110,50,27,0.453,0.282,0.765
0022400110,2024-10-28,22024,1610612762,Utah Jazz,0,DAL,UTA @ DAL,L,102,50,24,0.37,0.286,0.828
0022400111,2024-10-28,22024,1610612747,Los Angeles Lakers,0,PHX,LAL @ PHX,L,105,46,25,0.415,0.438,0.722
0022400111,2024-10-28,22024,1610612756,Phoenix Suns,0,LAL,PHX vs. LAL,W,109,46,21,0.46,0.306,0.9
0022400112,2024-10-28,22024,1610612757,Portland Trail Blazers,0,SAC,POR @ SAC,L,98,46,17,0.422,0.182,0.8
0022400112,2024-10-28,22024,1610612758,Sacramento Kings,0,POR,SAC vs. POR,W,111,40,25,0.457,0.4,0.92
0022400113,2024-10-29,22024,1610612743,Denver Nuggets,0,BKN,DEN @ BKN,W,144,43,31,0.517,0.481,0.83
0022400113,2024-10-29,22024,1610612751,Brooklyn Nets,0,DEN,BKN vs. DEN,L,139,41,37,0.51,0.385,0.778
0022400114,2024-10-29,22024,1610612742,Dallas Mavericks,0,MIN,DAL @ MIN,W,120,40,25,0.484,0.41,0.778
0022400114,2024-10-29,22024,1610612750,Minnesota Timberwolves,0,DAL,MIN vs. DAL,L,114,42,33,0.506,0.487,0.654
0022400115,2024-10-29,22024,1610612758,Sacramento Kings,0,UTA,SAC @ UTA,W,113,49,26,0.522,0.258,0.643
0022400115,2024-10-29,22024,1610612762,Utah Jazz,0,SAC,UTA vs. SAC,L,96,42,24,0.393,0.292,0.857
0022400116,2024-10-29,22024,1610612740,New Orleans Pelicans,0,GSW,NOP @ GSW,L,106,44,23,0.541,0.409,0.708
0022400116,2024-10-29,22024,1610612744,Golden State Warriors,0,NOP,GSW vs. NOP,W,124,34,34,0.474,0.457,0.846
0022400117,2024-10-30,22024,1610612761,Toronto Raptors,0,CHA,TOR @ CHA,L,133,41,37,0.571,0.321,0.667
0022400117,2024-10-30,22024,1610612766,Charlotte Hornets,0,TOR,CHA vs. TOR,W,138,38,31,0.521,0.444,0.8
0022400118,2024-10-30,22024,1610612739,Cleveland Cavaliers,0,LAL,CLE vs. LAL,W,134,36,37,0.577,0.415,0.625
0022400118,2024-10-30,22024,1610612747,Los Angeles Lakers,0,CLE,LAL @ CLE,L,110,37,21,0.494,0.214,0.848
0022400119,2024-10-30,22024,1610612738,Boston Celtics,0,IND,BOS @ IND,L,132,51,23,0.404,0.333,0.806
0022400119,2024-10-30,22024,1610612754,Indiana Pacers,0,BOS,IND vs. BOS,W,135,57,33,0.481,0.395,0.833
0022400120,2024-10-30,22024,1610612755,Philadelphia 76ers,0,DET,PHI vs. DET,L,95,37,17,0.418,0.286,0.75
0022400120,2024-10-30,22024,1610612765,Detroit Pistons,0,PHI,DET @ PHI,W,105,49,23,0.462,0.417,0.818
0022400121,2024-10-30,22024,1610612737,Atlanta Hawks,0,WAS,ATL @ WAS,L,120,41,28,0.474,0.308,0.857
0022400121,2024-10-30,22024,1610612764,Washington Wizards,0,ATL,WAS vs. ATL,W,133,37,32,0.528,0.421,0.92
0022400122,2024-10-30,22024,1610612748,Miami Heat,0,NYK,MIA vs. NYK,L,107,39,27,0.457,0.425,0.667
0022400122,2024-10-30,22024,1610612752,New York Knicks,0,MIA,NYK @ MIA,W,116,42,30,0.488,0.45,0.9
0022400123,2024-10-30,22024,1610612741,Chicago Bulls,0,ORL,CHI vs. ORL,W,102,54,23,0.429,0.382,0.68
0022400123,2024-10-30,22024,1610612753,Orlando Magic,0,CHI,ORL @ CHI,L,99,42,25,0.407,0.239,0.9
0022400124,2024-10-30,22024,1610612751,Brooklyn Nets,0,MEM,BKN @ MEM,W,119,34,27,0.513,0.366,0.88
0022400124,2024-10-30,22024,1610612763,Memphis Grizzlies,0,BKN,MEM vs. BKN,L,106,38,27,0.469,0.296,0.759
0022400125,2024-10-30,22024,1610612759,San Antonio Spurs,0,OKC,SAS @ OKC,L,93,52,22,0.412,0.333,0.846
0022400125,2024-10-30,22024,1610612760,Oklahoma City Thunder,0,SAS,OKC vs. SAS,W,105,39,28,0.461,0.415,0.75
0022400126,2024-10-30,22024,1610612740,New Orleans Pelicans,0,GSW,NOP @ GSW,L,89,49,24,0.367,0.306,0.6
0022400126,2024-10-30,22024,1610612744,Golden State Warriors,0,NOP,GSW vs. NOP,W,104,42,32,0.471,0.342,0.692
0022400127,2024-10-30,22024,1610612746,LA Clippers,0,POR,LAC vs. POR,L,105,49,26,0.456,0.361,0.556
0022400127,2024-10-30,22024,1610612757,Portland Trail Blazers,0,LAC,POR @ LAC,W,106,47,19,0.446,0.424,0.833
0022400128,2024-10-31,22024,1610612749,Milwaukee Bucks,0,MEM,MIL @ MEM,L,99,38,20,0.427,0.214,0.421
0022400128,2024-10-31,22024,1610612763,Memphis Grizzlies,0,MIL,MEM vs. MIL,W,122,56,26,0.524,0.286,0.903
0022400129,2024-10-31,22024,1610612742,Dallas Mavericks,0,HOU,DAL vs. HOU,L,102,37,21,0.459,0.333,0.7
0022400129,2024-10-31,22024,1610612745,Houston Rockets,0,DAL,HOU @ DAL,W,108,50,21,0.412,0.235,0.741
0022400130,2024-10-31,22024,1610612759,San Antonio Spurs,0,UTA,SAS @ UTA,W,106,42,25,0.413,0.279,0.783
0022400130,2024-10-31,22024,1610612762,Utah Jazz,0,SAS,UTA vs. SAS,L,88,53,19,0.39,0.219,0.895
0022400131,2024-10-31,22024,1610612746,LA Clippers,0,PHX,LAC vs. PHX,L,119,48,27,0.484,0.343,0.81
0022400131,2024-10-31,22024,1610612756,Phoenix Suns,0,LAC,PHX @ LAC,W,125,39,29,0.512,0.462,0.821
0022400132,2024-11-01,22024,1610612738,Boston Celtics,0,CHA,BOS @ CHA,W,124,41,21,0.477,0.31,0.829
0022400132,2024-11-01,22024,1610612766,Charlotte Hornets,0,BOS,CHA vs. BOS,L,109,42,20,0.462,0.396,0.5
0022400133,2024-11-01,22024,1610612739,Cleveland Cavaliers,0,ORL,CLE vs. ORL,W,120,49,25,0.506,0.395,0.85
0022400133,2024-11-01,22024,1610612753,Orlando Magic,0,CLE,ORL @ CLE,L,109,39,26,0.456,0.333,0.667
0022400134,2024-11-01,22024,1610612752,New York Knicks,0,DET,NYK @ DET,W,128,45,31,0.515,0.474,0.6
0022400134,2024-11-01,22024,1610612765,Detroit Pistons,0,NYK,DET vs. NYK,L,98,38,23,0.506,0.324,0.714
0022400135,2024-11-01,22024,1610612737,Atlanta Hawks,0,SAC,ATL vs. SAC,L,115,40,30,0.446,0.38,0.778
0022400135,2024-11-01,22024,1610612758,Sacramento Kings,0,ATL,SAC @ ATL,W,123,51,28,0.483,0.333,0.867
0022400136,2024-11-01,22024,1610612741,Chicago Bulls,0,BKN,CHI @ BKN,L,112,44,24,0.432,0.386,0.792
0022400136,2024-11-01,22024,1610612751,Brooklyn Nets,0,CHI,BKN vs. CHI,W,120,46,34,0.521,0.306,0.846
0022400137,2024-11-01,22024,1610612747,Los Angeles Lakers,0,TOR,LAL @ TOR,W,131,43,29,0.477,0.344,0.878
0022400137,2024-11-01,22024,1610612761,Toronto Raptors,0,LAL,TOR vs. LAL,L,125,44,35,0.486,0.286,0.846
0022400138,2024-11-01,22024,1610612740,New Orleans Pelicans,0,IND,NOP vs. IND,W,125,46,28,0.485,0.387,0.789
0022400138,2024-11-01,22024,1610612754,Indiana Pacers,0,NOP,IND @ NOP,L,118,39,35,0.517,0.421,0.769
0022400139,2024-11-01,22024,1610612743,Denver Nuggets,0,MIN,DEN @ MIN,L,116,46,30,0.446,0.344,0.793
0022400139,2024-11-01,22024,1610612750,Minnesota Timberwolves,0,DEN,MIN vs. DEN,W,119,38,34,0.518,0.429,0.833
0022400140,2024-11-01,22024,1610612757,Portland Trail Blazers,0,OKC,POR vs. OKC,L,114,36,27,0.47,0.429,0.677
0022400140,2024-11-01,22024,1610612760,Oklahoma City Thunder,0,POR,OKC @ POR,W,137,45,31,0.537,0.388,0.842
0022400141,2024-11-02,22024,1610612738,Boston Celtics,0,CHA,BOS @ CHA,W,113,44,23,0.439,0.308,0.893
0022400141,2024-11-02,22024,1610612766,Charlotte Hornets,0,BOS,CHA vs. BOS,L,103,34,24,0.44,0.405,0.667
0022400142,2024-11-02,22024,1610612755,Philadelphia 76ers,0,MEM,PHI vs. MEM,L,107,33,22,0.404,0.413,0.8
0022400142,2024-11-02,22024,1610612763,Memphis Grizzlies,0,PHI,MEM @ PHI,W,124,52,35,0.552,0.444,0.762
0022400143,2024-11-02,22024,1610612758,Sacramento Kings,0,TOR,SAC @ TOR,L,128,49,21,0.46,0.25,0.813
0022400143,2024-11-02,22024,1610612761,Toronto Raptors,0,SAC,TOR vs. SAC,W,131,46,31,0.484,0.459,0.71
0022400144,2024-11-02,22024,1610612744,Golden State Warriors,0,HOU,GSW @ HOU,W,127,47,26,0.513,0.469,0.64
0022400144,2024-11-02,22024,1610612745,Houston Rockets,0,GSW,HOU vs. GSW,L,121,49,27,0.411,0.333,0.75
0022400145,2024-11-02,22024,1610612739,Cleveland Cavaliers,0,MIL,CLE @ MIL,W,114,45,31,0.484,0.395,0.733
0022400145,2024-11-02,22024,1610612749,Milwaukee Bucks,0,CLE,MIL vs. CLE,L,113,45,24,0.483,0.462,0.6
0022400146,2024-11-02,22024,1610612750,Minnesota Timberwolves,0,SAS,MIN @ SAS,L,103,32,21,0.476,0.297,0.7
0022400146,2024-11-02,22024,1610612759,San Antonio Spurs,0,MIN,SAS vs. MIN,W,113,44,32,0.518,0.31,0.824
0022400147,2024-11-02,22024,1610612748,Miami Heat,0,WAS,MIA @ WAS,W,118,65,19,0.422,0.405,0.708
0022400147,2024-11-02,22024,1610612764,Washington Wizards,0,WAS,MIA @ WAS,L,98,44,23,0.418,0.2,0.714
0022400148,2024-11-02,22024,1610612743,Denver Nuggets,0,UTA,DEN vs. UTA,W,129,52,33,0.485,0.5,0.739
0022400148,2024-11-02,22024,1610612762,Utah Jazz,0,DEN,UTA @ DEN,L,103,39,24,0.416,0.31,0.839
0022400149,2024-11-02,22024,1610612756,Phoenix Suns,0,POR,PHX vs. POR,W,103,63,29,0.376,0.327,0.727
0022400149,2024-11-02,22024,1610612757,Portland Trail Blazers,0,PHX,POR @ PHX,L,97,56,17,0.333,0.326,0.818
0022400150,2024-11-02,22024,1610612746,LA Clippers,0,OKC,LAC vs. OKC,L,92,50,23,0.405,0.314,0.654
0022400150,2024-11-02,22024,1610612760,Oklahoma City Thunder,0,LAC,OKC @ LAC,W,105,41,25,0.429,0.41,0.895
0022400151,2024-11-03,22024,1610612751,Brooklyn Nets,0,DET,BKN vs. DET,L,92,27,23,0.451,0.29,0.613
0022400151,2024-11-03,22024,1610612765,Detroit Pistons,0,BKN,DET @ BKN,W,106,47,25,0.481,0.306,0.808
0022400152,2024-11-03,22024,1610612737,Atlanta Hawks,0,NOP,ATL @ NOP,W,126,41,29,0.568,0.417,0.917
0022400152,2024-11-03,22024,1610612740,New Orleans Pelicans,0,ATL,NOP vs. ATL,L,111,43,22,0.433,0.421,0.85
0022400153,2024-11-03,22024,1610612742,Dallas Mavericks,0,ORL,DAL vs. ORL,W,108,53,25,0.494,0.313,0.609
0022400153,2024-11-03,22024,1610612753,Orlando Magic,0,DAL,ORL @ DAL,L,85,43,19,0.333,0.195,0.789
0022400154,2024-11-04,22024,1610612739,Cleveland Cavaliers,0,MIL,CLE vs. MIL,W,116,39,28,0.505,0.459,0.538
0022400154,2024-11-04,22024,1610612749,Milwaukee Bucks,0,CLE,MIL @ CLE,L,114,49,21,0.488,0.486,0.867
0022400155,2024-11-04,22024,1610612744,Golden State Warriors,0,WAS,GSW @ WAS,W,125,56,29,0.454,0.324,0.735
0022400155,2024-11-04,22024,1610612764,Washington Wizards,0,GSW,WAS vs. GSW,L,112,47,29,0.438,0.233,0.857
0022400156,2024-11-04,22024,1610612747,Los Angeles Lakers,0,DET,LAL @ DET,L,103,37,28,0.435,0.36,0.741
0022400156,2024-11-04,22024,1610612765,Detroit Pistons,0,LAL,DET vs. LAL,W,115,55,22,0.469,0.235,0.773
0022400157,2024-11-04,22024,1610612737,Atlanta Hawks,0,BOS,ATL vs. BOS,L,93,43,23,0.416,0.194,0.813
0022400157,2024-11-04,22024,1610612738,Boston Celtics,0,ATL,BOS @ ATL,W,123,50,27,0.485,0.327,0.692
0022400158,2024-11-04,22024,1610612751,Brooklyn Nets,0,MEM,BKN vs. MEM,W,106,37,28,0.476,0.361,0.722
0022400158,2024-11-04,22024,1610612763,Memphis Grizzlies,0,BKN,MEM @ BKN,L,104,44,29,0.473,0.267,0.769
0022400159,2024-11-04,22024,1610612748,Miami Heat,0,SAC,MIA vs. SAC,L,110,36,24,0.435,0.417,0.7
0022400159,2024-11-04,22024,1610612758,Sacramento Kings,0,MIA,SAC @ MIA,W,111,39,23,0.512,0.37,0.867
0022400160,2024-11-04,22024,1610612741,Chicago Bulls,0,UTA,CHI vs. UTA,L,126,36,36,0.474,0.378,0.88
0022400160,2024-11-04,22024,1610612762,Utah Jazz,0,CHI,UTA @ CHI,W,135,49,35,0.539,0.444,0.767
0022400161,2024-11-04,22024,1610612745,Houston Rockets,0,NYK,HOU vs. NYK,W,109,50,21,0.489,0.242,0.833
0022400161,2024-11-04,22024,1610612752,New York Knicks,0,HOU,NYK @ HOU,L,97,39,20,0.386,0.393,0.857
0022400162,2024-11-04,22024,1610612750,Minnesota Timberwolves,0,CHA,MIN vs. CHA,W,114,45,23,0.494,0.474,0.692
0022400162,2024-11-04,22024,1610612766,Charlotte Hornets,0,MIN,CHA @ MIN,L,93,38,19,0.398,0.238,0.813
0022400163,2024-11-04,22024,1610612753,Orlando Magic,0,OKC,ORL @ OKC,L,86,41,20,0.354,0.147,0.852
0022400163,2024-11-04,22024,1610612760,Oklahoma City Thunder,0,ORL,OKC vs. ORL,W,102,42,23,0.459,0.387,0.75
0022400164,2024-11-04,22024,1610612740,New Orleans Pelicans,0,POR,NOP vs. POR,L,100,34,24,0.452,0.286,0.875
0022400164,2024-11-04,22024,1610612757,Portland Trail Blazers,0,NOP,POR @ NOP,W,118,38,21,0.548,0.345,0.667
0022400165,2024-11-04,22024,1610612742,Dallas Mavericks,0,IND,DAL vs. IND,L,127,38,29,0.517,0.417,0.8
0022400165,2024-11-04,22024,1610612754,Indiana Pacers,0,DAL,IND @ DAL,W,134,46,30,0.568,0.406,0.65
0022400166,2024-11-04,22024,1610612743,Denver Nuggets,0,TOR,DEN vs. TOR,W,121,44,29,0.494,0.323,0.763
0022400166,2024-11-04,22024,1610612761,Toronto Raptors,0,DEN,TOR @ DEN,L,119,41,38,0.456,0.333,0.667
0022400167,2024-11-04,22024,1610612755,Philadelphia 76ers,0,PHX,PHI @ PHX,L,116,38,27,0.46,0.392,0.889
0022400167,2024-11-04,22024,1610612756,Phoenix Suns,0,PHI,PHX vs. PHI,W,118,43,24,0.512,0.344,0.885
0022400168,2024-11-04,22024,1610612746,LA Clippers,0,SAS,LAC vs. SAS,W,113,44,25,0.456,0.514,0.706
0022400168,2024-11-04,22024,1610612759,San Antonio Spurs,0,LAC,SAS @ LAC,L,104,45,22,0.442,0.268,0.895
0022400169,2024-11-06,22024,1610612765,Detroit Pistons,0,CHA,DET @ CHA,L,107,46,34,0.489,0.313,0.556
0022400169,2024-11-06,22024,1610612766,Charlotte Hornets,0,DET,CHA vs. DET,W,108,47,22,0.433,0.318,1
0022400170,2024-11-06,22024,1610612753,Orlando Magic,0,IND,ORL @ IND,L,111,38,26,0.512,0.28,0.769
0022400170,2024-11-06,22024,1610612754,Indiana Pacers,0,ORL,IND vs. ORL,W,118,36,21,0.539,0.462,0.923
0022400171,2024-11-06,22024,1610612737,Atlanta Hawks,0,NYK,ATL vs. NYK,W,121,48,31,0.45,0.395,0.727
0022400171,2024-11-06,22024,1610612752,New York Knicks,0,ATL,NYK @ ATL,L,116,41,29,0.488,0.468,0.8
0022400172,2024-11-06,22024,1610612738,Boston Celtics,0,GSW,BOS vs. GSW,L,112,47,22,0.422,0.352,0.81
0022400172,2024-11-06,22024,1610612744,Golden State Warriors,0,BOS,GSW @ BOS,W,118,53,22,0.462,0.412,0.833
0022400173,2024-11-06,22024,1610612745,Houston Rockets,0,SAS,HOU vs. SAS,W,127,45,28,0.563,0.37,0.6
0022400173,2024-11-06,22024,1610612759,San Antonio Spurs,0,HOU,SAS @ HOU,L,100,41,20,0.446,0.389,0.75
0022400174,2024-11-06,22024,1610612747,Los Angeles Lakers,0,MEM,LAL @ MEM,L,114,37,23,0.441,0.313,0.81
0022400174,2024-11-06,22024,1610612763,Memphis Grizzlies,0,LAL,MEM vs. LAL,W,131,50,28,0.516,0.5,0.783
0022400175,2024-11-06,22024,1610612739,Cleveland Cavaliers,0,NOP,CLE @ NOP,W,131,46,33,0.542,0.486,0.769
0022400175,2024-11-06,22024,1610612740,New Orleans Pelicans,0,CLE,NOP vs. CLE,L,122,33,21,0.477,0.481,0.893
0022400176,2024-11-06,22024,1610612741,Chicago Bulls,0,DAL,CHI @ DAL,L,99,51,25,0.419,0.286,0.652
0022400176,2024-11-06,22024,1610612742,Dallas Mavericks,0,CHI,DAL vs. CHI,W,119,47,33,0.484,0.316,0.81
0022400177,2024-11-06,22024,1610612743,Denver Nuggets,0,OKC,DEN vs. OKC,W,124,55,34,0.472,0.421,0.727
0022400177,2024-11-06,22024,1610612760,Oklahoma City Thunder,0,DEN,OKC @ DEN,L,122,47,29,0.44,0.4,0.783
0022400178,2024-11-06,22024,1610612748,Miami Heat,0,PHX,MIA @ PHX,L,112,43,27,0.435,0.382,0.95
0022400178,2024-11-06,22024,1610612756,Phoenix Suns,0,MIA,PHX vs. MIA,W,115,46,29,0.5,0.419,0.722
0022400179,2024-11-06,22024,1610612746,LA Clippers,0,PHI,LAC vs. PHI,W,110,29,27,0.569,0.429,0.842
0022400179,2024-11-06,22024,1610612755,Philadelphia 76ers,0,LAC,PHI @ LAC,L,98,32,19,0.548,0.28,0.579
0022400180,2024-11-06,22024,1610612758,Sacramento Kings,0,TOR,SAC vs. TOR,W,122,47,26,0.467,0.286,0.875
0022400180,2024-11-06,22024,1610612761,Toronto Raptors,0,SAC,TOR @ SAC,L,107,34,25,0.489,0.294,0.733
0022400181,2024-11-07,22024,1610612741,Chicago Bulls,0,MIN,CHI vs. MIN,L,119,32,30,0.534,0.417,0.667
0022400181,2024-11-07,22024,1610612750,Minnesota Timberwolves,0,CHI,MIN @ CHI,W,135,40,29,0.548,0.421,1
0022400182,2024-11-07,22024,1610612749,Milwaukee Bucks,0,UTA,MIL vs. UTA,W,123,41,20,0.512,0.429,0.733
0022400182,2024-11-07,22024,1610612762,Utah Jazz,0,MIL,UTA @ MIL,L,100,39,24,0.429,0.415,0.944
0022400183,2024-11-07,22024,1610612757,Portland Trail Blazers,0,SAS,POR @ SAS,L,105,41,23,0.477,0.281,0.636
0022400183,2024-11-07,22024,1610612759,San Antonio Spurs,0,POR,SAS vs. POR,W,118,45,35,0.537,0.41,0.778
0022400184,2024-11-08,22024,1610612754,Indiana Pacers,0,CHA,IND @ CHA,L,83,37,24,0.398,0.31,0.571
0022400184,2024-11-08,22024,1610612766,Charlotte Hornets,0,IND,CHA vs. IND,W,103,56,23,0.422,0.34,0.833
0022400185,2024-11-08,22024,1610612737,Atlanta Hawks,0,DET,ATL @ DET,L,121,44,30,0.454,0.417,0.783
0022400185,2024-11-08,22024,1610612765,Detroit Pistons,0,ATL,DET vs. ATL,W,122,45,27,0.512,0.394,0.677
0022400186,2024-11-08,22024,1610612740,New Orleans Pelicans,0,ORL,NOP @ ORL,L,88,31,18,0.381,0.323,0.824
0022400186,2024-11-08,22024,1610612753,Orlando Magic,0,NOP,ORL vs. NOP,W,115,43,28,0.523,0.25,0.81
0022400187,2024-11-08,22024,1610612738,Boston Celtics,0,BKN,BOS vs. BKN,W,108,39,23,0.433,0.264,0.842
0022400187,2024-11-08,22024,1610612751,Brooklyn Nets,0,BOS,BKN @ BOS,L,104,51,24,0.41,0.263,0.8
0022400188,2024-11-08,22024,1610612739,Cleveland Cavaliers,0,GSW,CLE vs. GSW,W,136,43,33,0.541,0.476,0.857
0022400188,2024-11-08,22024,1610612744,Golden State Warriors,0,CLE,GSW @ CLE,L,117,40,32,0.48,0.31,0.714
0022400189,2024-11-08,22024,1610612749,Milwaukee Bucks,0,NYK,MIL @ NYK,L,94,41,20,0.434,0.233,0.652
0022400189,2024-11-08,22024,1610612752,New York Knicks,0,MIL,NYK vs. MIL,W,116,48,35,0.473,0.304,0.842
0022400190,2024-11-08,22024,1610612742,Dallas Mavericks,0,PHX,DAL vs. PHX,L,113,39,18,0.513,0.333,0.909
0022400190,2024-11-08,22024,1610612756,Phoenix Suns,0,DAL,PHX @ DAL,W,114,37,26,0.5,0.385,0.722
0022400191,2024-11-08,22024,1610612763,Memphis Grizzlies,0,WAS,MEM vs. WAS,W,128,50,30,0.474,0.326,0.88
0022400191,2024-11-08,22024,1610612764,Washington Wizards,0,MEM,WAS @ MEM,L,104,41,27,0.409,0.257,0.826
0022400192,2024-11-08,22024,1610612745,Houston Rockets,0,OKC,HOU @ OKC,L,107,48,19,0.433,0.367,0.692
0022400192,2024-11-08,22024,1610612760,Oklahoma City Thunder,0,HOU,OKC vs. HOU,W,126,41,24,0.511,0.378,0.87
0022400193,2024-11-08,22024,1610612750,Minnesota Timberwolves,0,POR,MIN vs. POR,W,127,49,32,0.485,0.44,0.786
0022400193,2024-11-08,22024,1610612757,Portland Trail Blazers,0,MIN,POR @ MIN,L,102,37,13,0.429,0.24,0.75
0022400194,2024-11-08,22024,1610612743,Denver Nuggets,0,MIA,DEN vs. MIA,W,135,39,37,0.617,0.514,0.895
0022400194,2024-11-08,22024,1610612748,Miami Heat,0,DEN,MIA @ DEN,L,122,33,33,0.489,0.465,0.769
0022400195,2024-11-08,22024,1610612747,Los Angeles Lakers,0,PHI,LAL vs. PHI,W,116,45,28,0.518,0.457,0.857
0022400195,2024-11-08,22024,1610612755,Philadelphia 76ers,0,LAL,PHI @ LAL,L,106,44,28,0.406,0.333,0.652
0022400196,2024-11-08,22024,1610612746,LA Clippers,0,SAC,LAC @ SAC,W,107,48,20,0.444,0.467,0.913
0022400196,2024-11-08,22024,1610612758,Sacramento Kings,0,LAC,SAC vs. LAC,L,98,35,19,0.474,0.115,0.875
0022400197,2024-11-09,22024,1610612759,San Antonio Spurs,0,UTA,SAS vs. UTA,L,110,37,29,0.447,0.362,0.895
0022400197,2024-11-09,22024,1610612762,Utah Jazz,0,SAS,UTA @ SAS,W,111,45,23,0.463,0.303,0.714
0022400198,2024-11-09,22024,1610612737,Atlanta Hawks,0,CHI,ATL vs. CHI,L,113,39,31,0.461,0.31,0.733
0022400198,2024-11-09,22024,1610612741,Chicago Bulls,0,ATL,CHI @ ATL,W,125,47,30,0.5,0.333,0.87
0022400199,2024-11-09,22024,1610612739,Cleveland Cavaliers,0,BKN,CLE vs. BKN,W,105,33,24,0.541,0.357,0.789
0022400199,2024-11-09,22024,1610612751,Brooklyn Nets,0,CLE,BKN @ CLE,L,100,36,21,0.447,0.349,0.944
0022400200,2024-11-09,22024,1610612746,LA Clippers,0,TOR,LAC vs. TOR,W,105,47,18,0.461,0.385,0.781
0022400200,2024-11-09,22024,1610612761,Toronto Raptors,0,LAC,TOR @ LAC,L,103,44,26,0.421,0.297,0.571
0022400201,2024-11-10,22024,1610612745,Houston Rockets,0,DET,HOU @ DET,W,101,53,19,0.409,0.206,0.75
0022400201,2024-11-10,22024,1610612765,Detroit Pistons,0,HOU,DET vs. HOU,L,99,46,21,0.429,0.324,0.696
0022400202,2024-11-10,22024,1610612738,Boston Celtics,0,MIL,BOS @ MIL,W,113,42,27,0.407,0.38,0.889
0022400202,2024-11-10,22024,1610612749,Milwaukee Bucks,0,BOS,MIL vs. BOS,L,107,41,21,0.481,0.406,0.762
